=== Cenário B ===
gen	avg	max	min	std
374	7041747.8048	8248047.4378	0.0000	2873484.5176
375	6853904.5635	8248047.4378	0.0000	3042816.9615
376	7020681.5439	8257591.6636	0.0000	2914757.3105
377	7228258.5170	8257591.6636	0.0000	2700104.5757
378	6957732.3243	8257591.6636	0.0000	2946780.9430
379	6799160.6205	8257591.6636	0.0000	3087855.8300
380	7186142.8045	8257591.6636	0.0000	2739275.7978
381	6961129.1931	8257591.6636	0.0000	2956093.2218
382	6770697.0514	8257591.6636	0.0000	3136750.1117
383	7150082.5176	8257591.6636	0.0000	2767201.6524
384	7286807.6177	8257591.6636	0.0000	2619383.8122
385	6803885.1537	8257591.6636	0.0000	3117988.5058
386	7198513.8782	8258221.2779	0.0000	2721708.9579
387	7199423.7474	8258221.2779	0.0000	2722888.4506
388	7118303.5088	8258221.2779	0.0000	2814822.3379
389	6754277.7693	8258221.2779	0.0000	3164395.3324
390	6967463.2514	8258221.2779	0.0000	2960464.1233
391	6583188.6217	8258221.2779	0.0000	3270044.4179
392	6978193.3511	8258221.2779	0.0000	2950374.8688
393	7064154.8973	8258221.2779	0.0000	2876178.3533
394	7174605.9849	8258221.2779	0.0000	2774436.6245
395	6947410.6180	8258221.2779	0.0000	2982128.9684
396	7019940.2830	8258221.2779	0.0000	2899341.2685
397	7010200.2634	8258221.2779	0.0000	2906271.5135
398	7014495.5683	8293838.6563	0.0000	2936375.9534
399	6855241.1390	8293838.6563	0.0000	3080845.9855
